** CONVERTED FROM ss00r01.edf using edfapi 4.2.762.0 Linux   standalone Jul 20 2023 on Thu Oct 17 13:11:11 2024
** DATE: Sat Oct 12 03:26:32 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.51 Mar 13 2010
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BH9
** SERIAL NUMBER: CLO-ZAD17
** CAMERA_CONFIG: ZAD17140.SCD
**

MSG	1207252 DISPLAY_COORDS  0 0 1919 1079
MSG	1207264 RECCFG CR 1000 1 1 L
MSG	1207264 ELCLCFG TOWER
MSG	1207264 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	1207264 THRESHOLDS L 58 218
MSG	1207264 ELCL_PROC ELLIPSE  (5)
MSG	1207264 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	1207265 !MODE RECORD CR 1000 1 1 L
START	1207266 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	1
SAMPLES	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	1
1213373	  727.3	  603.5	 2766.0	...
1213374	  727.7	  600.1	 2766.0	...
1213375	  726.9	  600.0	 2766.0	...
1213376	  726.9	  600.6	 2769.0	...
1213377	  727.1	  601.2	 2766.0	...
1213378	  727.3	  602.9	 2766.0	...
1213379	  727.4	  602.0	 2769.0	...
1213380	  727.9	  602.0	 2773.0	...
1213381	  727.9	  602.0	 2774.0	...
1213382	  727.5	  605.7	 2776.0	...
1213383	  727.0	  606.1	 2781.0	...
1213384	  726.5	  606.1	 2781.0	...
1213385	  727.1	  601.3	 2783.0	...
1213386	  727.7	  601.3	 2785.0	...
1213387	  727.6	  601.5	 2787.0	...
1213388	  727.6	  601.4	 2787.0	...
1213389	  729.3	  601.6	 2784.0	...
1213390	  729.5	  601.6	 2781.0	...
1213391	  729.9	  598.8	 2772.0	...
1213392	  728.5	  598.7	 2772.0	...
1213393	  728.9	  599.0	 2772.0	...
1213394	  729.3	  599.0	 2773.0	...
1213395	  728.8	  599.0	 2773.0	...
1213396	  728.4	  602.8	 2774.0	...
1213397	  728.7	  602.9	 2774.0	...
1213398	  728.6	  603.7	 2774.0	...
1213399	  728.5	  603.7	 2771.0	...
1213400	  728.4	  604.3	 2768.0	...
1213401	  727.4	  604.1	 2768.0	...
1213402	  727.6	  604.1	 2787.0	...
1213403	  727.8	  602.2	 2787.0	...
1213404	  727.8	  602.2	 2773.0	...
1213405	  729.2	  605.7	 2773.0	...
1213406	  729.2	  605.7	 2768.0	...
1213407	  727.9	  603.8	 2768.0	...
1213408	  728.0	  602.9	 2776.0	...
1213409	  728.3	  602.9	 2782.0	...
1213410	  728.5	  602.9	 2785.0	...
1213411	  728.4	  602.9	 2785.0	...
1213412	  728.0	  605.0	 2779.0	...
1213413	  728.1	  604.2	 2779.0	...
1213414	  728.2	  603.5	 2775.0	...
1213415	  728.8	  601.8	 2775.0	...
1213416	  729.3	  601.8	 2773.0	...
1213417	  728.2	  601.4	 2773.0	...
1213418	  727.2	  601.1	 2780.0	...
1213419	  727.2	  600.8	 2780.0	...
1213420	  726.5	  600.4	 2781.0	...
1213421	  726.5	  600.4	 2782.0	...
1213422	  726.0	  598.8	 2782.0	...
1213423	  726.1	  598.8	 2782.0	...
1213424	  725.8	  603.2	 2785.0	...
1213425	  725.2	  603.2	 2784.0	...
1213426	  724.6	  603.1	 2783.0	...
1213427	  724.5	  603.8	 2780.0	...
1213428	  725.0	  604.5	 2780.0	...
1213429	  725.4	  604.5	 2782.0	...
1213430	  725.4	  604.5	 2783.0	...
1213431	  725.6	  603.3	 2780.0	...
1213432	  726.0	  603.3	 2780.0	...
1213433	  726.4	  603.3	 2782.0	...
1213434	  726.4	  603.3	 2785.0	...
1213435	  725.0	  605.5	 2795.0	...
1213436	  724.9	  605.5	 2795.0	...
1213437	  724.8	  605.5	 2795.0	...
1213438	  723.9	  607.1	 2786.0	...
1213439	  723.0	  608.8	 2786.0	...
1213440	  723.0	  608.8	 2802.0	...
EFIX L   1213137	1213440	304	  726.8	  598.6	   2775
SSACC L  1213441
1213441	  723.3	  608.8	 2802.0	...
1213442	  722.4	  616.6	 2802.0	...
1213443	  720.7	  616.5	 2823.0	...
1213444	  721.9	  608.4	 2823.0	...
1213445	  723.1	  599.9	 2862.0	...
1213446	  726.1	  600.0	 2860.0	...
1213447	  725.7	  599.3	 2860.0	...
1213448	  725.2	  599.2	 2855.0	...
1213449	  722.0	  608.8	 2851.0	...
1213450	  709.1	  659.1	 2675.0	...
1213451	  696.3	  715.1	 2558.0	...
1213452	  688.2	  793.2	 2372.0	...
1213453	  674.0	  917.5	 2088.0	...
1213454	  642.0	 1249.8	 1523.0	...
1213455	  630.5	 1366.2	 1362.0	...
1213456	  617.0	 1507.6	 1150.0	...
1213457	  617.0	 1507.6	 1150.0	...
SBLINK L 1213458
1213458	   .	   .	    0.0	...
1213459	   .	   .	    0.0	...
1213460	   .	   .	    0.0	...
1213461	   .	   .	    0.0	...
1213462	   .	   .	    0.0	...
1213463	   .	   .	    0.0	...
1213464	   .	   .	    0.0	...
1213465	   .	   .	    0.0	...
1213466	   .	   .	    0.0	...
1213467	   .	   .	    0.0	...
1213468	   .	   .	    0.0	...
1213469	   .	   .	    0.0	...
1213470	   .	   .	    0.0	...
1213471	   .	   .	    0.0	...
1213472	   .	   .	    0.0	...
1213473	   .	   .	    0.0	...
1213474	   .	   .	    0.0	...
1213475	   .	   .	    0.0	...
1213476	   .	   .	    0.0	...
1213477	   .	   .	    0.0	...
1213478	   .	   .	    0.0	...
1213479	   .	   .	    0.0	...
1213480	   .	   .	    0.0	...
1213481	   .	   .	    0.0	...
1213482	   .	   .	    0.0	...
1213483	   .	   .	    0.0	...
1213484	   .	   .	    0.0	...
1213485	   .	   .	    0.0	...
1213486	   .	   .	    0.0	...
1213487	   .	   .	    0.0	...
1213488	   .	   .	    0.0	...
1213489	   .	   .	    0.0	...
1213490	   .	   .	    0.0	...
1213491	   .	   .	    0.0	...
1213492	   .	   .	    0.0	...
1213493	   .	   .	    0.0	...
1213494	   .	   .	    0.0	...
1213495	   .	   .	    0.0	...
1213496	   .	   .	    0.0	...
1213497	   .	   .	    0.0	...
1213498	   .	   .	    0.0	...
1213499	   .	   .	    0.0	...
1213500	   .	   .	    0.0	...
1213501	   .	   .	    0.0	...
1213502	   .	   .	    0.0	...
1213503	   .	   .	    0.0	...
1213504	   .	   .	    0.0	...
1213505	   .	   .	    0.0	...
1213506	   .	   .	    0.0	...
1213507	   .	   .	    0.0	...
1213508	   .	   .	    0.0	...
1213509	   .	   .	    0.0	...
1213510	   .	   .	    0.0	...
1213511	   .	   .	    0.0	...
1213512	   .	   .	    0.0	...
1213513	   .	   .	    0.0	...
1213514	   .	   .	    0.0	...
1213515	   .	   .	    0.0	...
1213516	   .	   .	    0.0	...
1213517	   .	   .	    0.0	...
1213518	   .	   .	    0.0	...
1213519	   .	   .	    0.0	...
1213520	   .	   .	    0.0	...
1213521	   .	   .	    0.0	...
1213522	   .	   .	    0.0	...
1213523	   .	   .	    0.0	...
1213524	   .	   .	    0.0	...
1213525	   .	   .	    0.0	...
1213526	   .	   .	    0.0	...
1213527	   .	   .	    0.0	...
1213528	   .	   .	    0.0	...
1213529	   .	   .	    0.0	...
1213530	   .	   .	    0.0	...
1213531	   .	   .	    0.0	...
1213532	   .	   .	    0.0	...
1213533	   .	   .	    0.0	...
1213534	   .	   .	    0.0	...
1213535	   .	   .	    0.0	...
1213536	   .	   .	    0.0	...
1213537	   .	   .	    0.0	...
1213538	   .	   .	    0.0	...
1213539	   .	   .	    0.0	...
1213540	   .	   .	    0.0	...
1213541	   .	   .	    0.0	...
1213542	   .	   .	    0.0	...
1213543	   .	   .	    0.0	...
1213544	   .	   .	    0.0	...
1213545	   .	   .	    0.0	...
1213546	   .	   .	    0.0	...
1213547	   .	   .	    0.0	...
1213548	   .	   .	    0.0	...
1213549	   .	   .	    0.0	...
1213550	   .	   .	    0.0	...
1213551	   .	   .	    0.0	...
1213552	   .	   .	    0.0	...
1213553	   .	   .	    0.0	...
1213554	   .	   .	    0.0	...
1213555	   .	   .	    0.0	...
1213556	   .	   .	    0.0	...
1213557	   .	   .	    0.0	...
1213558	   .	   .	    0.0	...
1213559	   .	   .	    0.0	...
1213560	   .	   .	    0.0	...
1213561	   .	   .	    0.0	...
1213562	   .	   .	    0.0	...
1213563	   .	   .	    0.0	...
1213564	   .	   .	    0.0	...
1213565	   .	   .	    0.0	...
1213566	   .	   .	    0.0	...
1213567	   .	   .	    0.0	...
1213568	   .	   .	    0.0	...
1213569	   .	   .	    0.0	...
1213570	   .	   .	    0.0	...
1213571	   .	   .	    0.0	...
1213572	   .	   .	    0.0	...
1213573	   .	   .	    0.0	...
1213574	   .	   .	    0.0	...
1213575	   .	   .	    0.0	...
1213576	   .	   .	    0.0	...
1213577	   .	   .	    0.0	...
1213578	   .	   .	    0.0	...
1213579	   .	   .	    0.0	...
1213580	   .	   .	    0.0	...
1213581	   .	   .	    0.0	...
1213582	   .	   .	    0.0	...
1213583	   .	   .	    0.0	...
1213584	   .	   .	    0.0	...
1213585	   .	   .	    0.0	...
1213586	   .	   .	    0.0	...
1213587	   .	   .	    0.0	...
1213588	   .	   .	    0.0	...
1213589	   .	   .	    0.0	...
1213590	   .	   .	    0.0	...
1213591	   .	   .	    0.0	...
1213592	   .	   .	    0.0	...
1213593	   .	   .	    0.0	...
1213594	   .	   .	    0.0	...
1213595	   .	   .	    0.0	...
1213596	   .	   .	    0.0	...
1213597	   .	   .	    0.0	...
1213598	   .	   .	    0.0	...
1213599	   .	   .	    0.0	...
1213600	   .	   .	    0.0	...
1213601	   .	   .	    0.0	...
1213602	   .	   .	    0.0	...
1213603	   .	   .	    0.0	...
1213604	   .	   .	    0.0	...
1213605	   .	   .	    0.0	...
1213606	   .	   .	    0.0	...
1213607	   .	   .	    0.0	...
1213608	   .	   .	    0.0	...
1213609	   .	   .	    0.0	...
1213610	   .	   .	    0.0	...
1213611	   .	   .	    0.0	...
1213612	   .	   .	    0.0	...
1213613	   .	   .	    0.0	...
1213614	   .	   .	    0.0	...
1213615	   .	   .	    0.0	...
1213616	   .	   .	    0.0	...
1213617	   .	   .	    0.0	...
1213618	   .	   .	    0.0	...
1213619	   .	   .	    0.0	...
1213620	   .	   .	    0.0	...
1213621	   .	   .	    0.0	...
1213622	   .	   .	    0.0	...
1213623	   .	   .	    0.0	...
1213624	   .	   .	    0.0	...
1213625	   .	   .	    0.0	...
1213626	   .	   .	    0.0	...
1213627	   .	   .	    0.0	...
1213628	   .	   .	    0.0	...
1213629	   .	   .	    0.0	...
1213630	   .	   .	    0.0	...
1213631	   .	   .	    0.0	...
1213632	   .	   .	    0.0	...
1213633	   .	   .	    0.0	...
1213634	   .	   .	    0.0	...
1213635	   .	   .	    0.0	...
1213636	   .	   .	    0.0	...
1213637	   .	   .	    0.0	...
1213638	   .	   .	    0.0	...
1213639	   .	   .	    0.0	...
1213640	   .	   .	    0.0	...
1213641	   .	   .	    0.0	...
1213642	   .	   .	    0.0	...
1213643	   .	   .	    0.0	...
1213644	   .	   .	    0.0	...
1213645	   .	   .	    0.0	...
1213646	   .	   .	    0.0	...
1213647	   .	   .	    0.0	...
1213648	   .	   .	    0.0	...
1213649	   .	   .	    0.0	...
1213650	   .	   .	    0.0	...
1213651	   .	   .	    0.0	...
1213652	   .	   .	    0.0	...
1213653	   .	   .	    0.0	...
1213654	   .	   .	    0.0	...
1213655	   .	   .	    0.0	...
1213656	   .	   .	    0.0	...
1213657	   .	   .	    0.0	...
1213658	   .	   .	    0.0	...
1213659	   .	   .	    0.0	...
1213660	   .	   .	    0.0	...
1213661	   .	   .	    0.0	...
1213662	   .	   .	    0.0	...
1213663	   .	   .	    0.0	...
1213664	   .	   .	    0.0	...
1213665	   .	   .	    0.0	...
1213666	   .	   .	    0.0	...
1213667	   .	   .	    0.0	...
1213668	   .	   .	    0.0	...
1213669	   .	   .	    0.0	...
1213670	   .	   .	    0.0	...
1213671	   .	   .	    0.0	...
1213672	   .	   .	    0.0	...
1213673	   .	   .	    0.0	...
1213674	   .	   .	    0.0	...
1213675	   .	   .	    0.0	...
1213676	   .	   .	    0.0	...
1213677	   .	   .	    0.0	...
1213678	   .	   .	    0.0	...
1213679	   .	   .	    0.0	...
1213680	   .	   .	    0.0	...
1213681	   .	   .	    0.0	...
1213682	   .	   .	    0.0	...
1213683	   .	   .	    0.0	...
1213684	   .	   .	    0.0	...
1213685	   .	   .	    0.0	...
1213686	   .	   .	    0.0	...
1213687	   .	   .	    0.0	...
1213688	   .	   .	    0.0	...
1213689	   .	   .	    0.0	...
1213690	   .	   .	    0.0	...
1213691	   .	   .	    0.0	...
1213692	   .	   .	    0.0	...
1213693	   .	   .	    0.0	...
1213694	   .	   .	    0.0	...
1213695	   .	   .	    0.0	...
1213696	   .	   .	    0.0	...
1213697	   .	   .	    0.0	...
1213698	   .	   .	    0.0	...
1213699	   .	   .	    0.0	...
1213700	   .	   .	    0.0	...
1213701	   .	   .	    0.0	...
1213702	   .	   .	    0.0	...
1213703	   .	   .	    0.0	...
1213704	   .	   .	    0.0	...
1213705	   .	   .	    0.0	...
1213706	   .	   .	    0.0	...
1213707	   .	   .	    0.0	...
1213708	   .	   .	    0.0	...
1213709	   .	   .	    0.0	...
1213710	   .	   .	    0.0	...
1213711	   .	   .	    0.0	...
1213712	   .	   .	    0.0	...
1213713	   .	   .	    0.0	...
1213714	   .	   .	    0.0	...
1213715	   .	   .	    0.0	...
1213716	   .	   .	    0.0	...
1213717	   .	   .	    0.0	...
1213718	   .	   .	    0.0	...
1213719	   .	   .	    0.0	...
1213720	   .	   .	    0.0	...
1213721	   .	   .	    0.0	...
1213722	   .	   .	    0.0	...
1213723	   .	   .	    0.0	...
1213724	   .	   .	    0.0	...
1213725	   .	   .	    0.0	...
1213726	   .	   .	    0.0	...
1213727	   .	   .	    0.0	...
1213728	   .	   .	    0.0	...
1213729	   .	   .	    0.0	...
1213730	   .	   .	    0.0	...
1213731	   .	   .	    0.0	...
1213732	   .	   .	    0.0	...
1213733	   .	   .	    0.0	...
1213734	   .	   .	    0.0	...
1213735	   .	   .	    0.0	...
1213736	   .	   .	    0.0	...
1213737	   .	   .	    0.0	...
1213738	   .	   .	    0.0	...
1213739	   .	   .	    0.0	...
1213740	   .	   .	    0.0	...
1213741	   .	   .	    0.0	...
1213742	   .	   .	    0.0	...
1213743	   .	   .	    0.0	...
1213744	   .	   .	    0.0	...
1213745	   .	   .	    0.0	...
1213746	   .	   .	    0.0	...
1213747	   .	   .	    0.0	...
1213748	   .	   .	    0.0	...
1213749	   .	   .	    0.0	...
1213750	   .	   .	    0.0	...
1213751	   .	   .	    0.0	...
1213752	   .	   .	    0.0	...
1213753	   .	   .	    0.0	...
1213754	   .	   .	    0.0	...
1213755	   .	   .	    0.0	...
1213756	   .	   .	    0.0	...
1213757	   .	   .	    0.0	...
1213758	   .	   .	    0.0	...
1213759	   .	   .	    0.0	...
1213760	   .	   .	    0.0	...
1213761	   .	   .	    0.0	...
1213762	   .	   .	    0.0	...
1213763	   .	   .	    0.0	...
1213764	   .	   .	    0.0	...
1213765	   .	   .	    0.0	...
1213766	   .	   .	    0.0	...
1213767	   .	   .	    0.0	...
1213768	   .	   .	    0.0	...
1213769	   .	   .	    0.0	...
1213770	   .	   .	    0.0	...
1213771	   .	   .	    0.0	...
1213772	   .	   .	    0.0	...
1213773	   .	   .	    0.0	...
1213774	   .	   .	    0.0	...
1213775	   .	   .	    0.0	...
1213776	   .	   .	    0.0	...
1213777	   .	   .	    0.0	...
1213778	   .	   .	    0.0	...
1213779	   .	   .	    0.0	...
1213780	   .	   .	    0.0	...
1213781	   .	   .	    0.0	...
1213782	   .	   .	    0.0	...
1213783	   .	   .	    0.0	...
1213784	   .	   .	    0.0	...
1213785	   .	   .	    0.0	...
1213786	   .	   .	    0.0	...
1213787	   .	   .	    0.0	...
1213788	   .	   .	    0.0	...
1213789	   .	   .	    0.0	...
1213790	   .	   .	    0.0	...
1213791	   .	   .	    0.0	...
1213792	   .	   .	    0.0	...
1213793	   .	   .	    0.0	...
1213794	   .	   .	    0.0	...
1213795	   .	   .	    0.0	...
1213796	   .	   .	    0.0	...
1213797	   .	   .	    0.0	...
1213798	   .	   .	    0.0	...
1213799	   .	   .	    0.0	...
1213800	   .	   .	    0.0	...
1213801	   .	   .	    0.0	...
1213802	   .	   .	    0.0	...
1213803	   .	   .	    0.0	...
1213804	   .	   .	    0.0	...
1213805	   .	   .	    0.0	...
1213806	   .	   .	    0.0	...
1213807	   .	   .	    0.0	...
1213808	   .	   .	    0.0	...
1213809	   .	   .	    0.0	...
1213810	   .	   .	    0.0	...
1213811	   .	   .	    0.0	...
1213812	   .	   .	    0.0	...
1213813	   .	   .	    0.0	...
1213814	   .	   .	    0.0	...
1213815	   .	   .	    0.0	...
1213816	   .	   .	    0.0	...
1213817	   .	   .	    0.0	...
1213818	   .	   .	    0.0	...
1213819	   .	   .	    0.0	...
1213820	   .	   .	    0.0	...
1213821	   .	   .	    0.0	...
1213822	   .	   .	    0.0	...
1213823	   .	   .	    0.0	...
1213824	   .	   .	    0.0	...
1213825	   .	   .	    0.0	...
1213826	   .	   .	    0.0	...
1213827	   .	   .	    0.0	...
1213828	   .	   .	    0.0	...
1213829	   .	   .	    0.0	...
1213830	   .	   .	    0.0	...
1213831	   .	   .	    0.0	...
1213832	   .	   .	    0.0	...
1213833	   .	   .	    0.0	...
1213834	   .	   .	    0.0	...
1213835	   .	   .	    0.0	...
1213836	   .	   .	    0.0	...
1213837	   .	   .	    0.0	...
1213838	   .	   .	    0.0	...
1213839	   .	   .	    0.0	...
1213840	   .	   .	    0.0	...
1213841	   .	   .	    0.0	...
1213842	   .	   .	    0.0	...
1213843	   .	   .	    0.0	...
1213844	   .	   .	    0.0	...
1213845	   .	   .	    0.0	...
1213846	   .	   .	    0.0	...
1213847	   .	   .	    0.0	...
1213848	   .	   .	    0.0	...
1213849	   .	   .	    0.0	...
1213850	   .	   .	    0.0	...
1213851	   .	   .	    0.0	...
1213852	   .	   .	    0.0	...
1213853	   .	   .	    0.0	...
1213854	   .	   .	    0.0	...
1213855	   .	   .	    0.0	...
1213856	   .	   .	    0.0	...
1213857	   .	   .	    0.0	...
1213858	   .	   .	    0.0	...
1213859	   .	   .	    0.0	...
1213860	   .	   .	    0.0	...
1213861	   .	   .	    0.0	...
1213862	   .	   .	    0.0	...
1213863	   .	   .	    0.0	...
1213864	   .	   .	    0.0	...
1213865	   .	   .	    0.0	...
1213866	   .	   .	    0.0	...
1213867	   .	   .	    0.0	...
1213868	   .	   .	    0.0	...
1213869	   .	   .	    0.0	...
1213870	   .	   .	    0.0	...
1213871	   .	   .	    0.0	...
1213872	   .	   .	    0.0	...
1213873	   .	   .	    0.0	...
1213874	   .	   .	    0.0	...
1213875	   .	   .	    0.0	...
MSG	1213876 Position changed
1213876	   .	   .	    0.0	...
1213877	   .	   .	    0.0	...
1213878	   .	   .	    0.0	...
1213879	   .	   .	    0.0	...
1213880	   .	   .	    0.0	...
1213881	   .	   .	    0.0	...
1213882	   .	   .	    0.0	...
1213883	   .	   .	    0.0	...
1213884	   .	   .	    0.0	...
1213885	   .	   .	    0.0	...
1213886	   .	   .	    0.0	...
1213887	   .	   .	    0.0	...
1213888	   .	   .	    0.0	...
1213889	   .	   .	    0.0	...
1213890	   .	   .	    0.0	...
1213891	   .	   .	    0.0	...
1213892	   .	   .	    0.0	...
1213893	   .	   .	    0.0	...
1213894	   .	   .	    0.0	...
1213895	   .	   .	    0.0	...
1213896	   .	   .	    0.0	...
1213897	   .	   .	    0.0	...
1213898	   .	   .	    0.0	...
1213899	   .	   .	    0.0	...
1213900	   .	   .	    0.0	...
1213901	   .	   .	    0.0	...
1213902	   .	   .	    0.0	...
1213903	   .	   .	    0.0	...
1213904	   .	   .	    0.0	...
1213905	   .	   .	    0.0	...
1213906	   .	   .	    0.0	...
1213907	   .	   .	    0.0	...
1213908	   .	   .	    0.0	...
1213909	   .	   .	    0.0	...
1213910	   .	   .	    0.0	...
1213911	   .	   .	    0.0	...
1213912	   .	   .	    0.0	...
1213913	   .	   .	    0.0	...
1213914	   .	   .	    0.0	...
1213915	   .	   .	    0.0	...
1213916	   .	   .	    0.0	...
1213917	   .	   .	    0.0	...
1213918	   .	   .	    0.0	...
1213919	   .	   .	    0.0	...
1213920	   .	   .	    0.0	...
1213921	   .	   .	    0.0	...
1213922	   .	   .	    0.0	...
1213923	   .	   .	    0.0	...
1213924	   .	   .	    0.0	...
1213925	   .	   .	    0.0	...
1213926	   .	   .	    0.0	...
1213927	   .	   .	    0.0	...
1213928	   .	   .	    0.0	...
1213929	   .	   .	    0.0	...
1213930	   .	   .	    0.0	...
1213931	   .	   .	    0.0	...
1213932	   .	   .	    0.0	...
1213933	   .	   .	    0.0	...
1213934	   .	   .	    0.0	...
1213935	   .	   .	    0.0	...
1213936	   .	   .	    0.0	...
1213937	   .	   .	    0.0	...
1213938	   .	   .	    0.0	...
1213939	   .	   .	    0.0	...
1213940	   .	   .	    0.0	...
1213941	   .	   .	    0.0	...
1213942	   .	   .	    0.0	...
1213943	   .	   .	    0.0	...
1213944	   .	   .	    0.0	...
1213945	   .	   .	    0.0	...
1213946	   .	   .	    0.0	...
1213947	   .	   .	    0.0	...
1213948	   .	   .	    0.0	...
1213949	   .	   .	    0.0	...
1213950	   .	   .	    0.0	...
1213951	   .	   .	    0.0	...
1213952	   .	   .	    0.0	...
1213953	   .	   .	    0.0	...
1213954	   .	   .	    0.0	...
1213955	   .	   .	    0.0	...
1213956	   .	   .	    0.0	...
1213957	   .	   .	    0.0	...
1213958	   .	   .	    0.0	...
1213959	   .	   .	    0.0	...
1213960	   .	   .	    0.0	...
1213961	   .	   .	    0.0	...
1213962	   .	   .	    0.0	...
1213963	   .	   .	    0.0	...
1213964	   .	   .	    0.0	...
1213965	   .	   .	    0.0	...
1213966	   .	   .	    0.0	...
1213967	   .	   .	    0.0	...
1213968	   .	   .	    0.0	...
1213969	   .	   .	    0.0	...
1213970	   .	   .	    0.0	...
1213971	   .	   .	    0.0	...
1213972	   .	   .	    0.0	...
1213973	   .	   .	    0.0	...
1213974	   .	   .	    0.0	...
1213975	   .	   .	    0.0	...
1213976	   .	   .	    0.0	...
1213977	   .	   .	    0.0	...
1213978	   .	   .	    0.0	...
1213979	   .	   .	    0.0	...
1213980	   .	   .	    0.0	...
1213981	   .	   .	    0.0	...
1213982	   .	   .	    0.0	...
1213983	   .	   .	    0.0	...
1213984	   .	   .	    0.0	...
1213985	   .	   .	    0.0	...
1213986	   .	   .	    0.0	...
1213987	   .	   .	    0.0	...
1213988	   .	   .	    0.0	...
1213989	   .	   .	    0.0	...
1213990	   .	   .	    0.0	...
1213991	   .	   .	    0.0	...
1213992	   .	   .	    0.0	...
1213993	   .	   .	    0.0	...
1213994	   .	   .	    0.0	...
1213995	   .	   .	    0.0	...
1213996	   .	   .	    0.0	...
1213997	   .	   .	    0.0	...
1213998	   .	   .	    0.0	...
1213999	   .	   .	    0.0	...
1214000	   .	   .	    0.0	...
1214001	   .	   .	    0.0	...
1214002	   .	   .	    0.0	...
1214003	   .	   .	    0.0	...
1214004	   .	   .	    0.0	...
1214005	   .	   .	    0.0	...
1214006	   .	   .	    0.0	...
1214007	   .	   .	    0.0	...
1214008	   .	   .	    0.0	...
1214009	   .	   .	    0.0	...
1214010	   .	   .	    0.0	...
1214011	   .	   .	    0.0	...
1214012	   .	   .	    0.0	...
1214013	   .	   .	    0.0	...
1214014	   .	   .	    0.0	...
1214015	   .	   .	    0.0	...
1214016	   .	   .	    0.0	...
1214017	   .	   .	    0.0	...
1214018	   .	   .	    0.0	...
1214019	   .	   .	    0.0	...
1214020	   .	   .	    0.0	...
1214021	   .	   .	    0.0	...
1214022	   .	   .	    0.0	...
1214023	   .	   .	    0.0	...
1214024	   .	   .	    0.0	...
1214025	   .	   .	    0.0	...
1214026	   .	   .	    0.0	...
1214027	   .	   .	    0.0	...
1214028	   .	   .	    0.0	...
1214029	   .	   .	    0.0	...
1214030	   .	   .	    0.0	...
1214031	   .	   .	    0.0	...
1214032	   .	   .	    0.0	...
1214033	   .	   .	    0.0	...
1214034	   .	   .	    0.0	...
1214035	   .	   .	    0.0	...
1214036	   .	   .	    0.0	...
1214037	   .	   .	    0.0	...
1214038	   .	   .	    0.0	...
1214039	   .	   .	    0.0	...
1214040	   .	   .	    0.0	...
1214041	   .	   .	    0.0	...
1214042	   .	   .	    0.0	...
1214043	   .	   .	    0.0	...
1214044	   .	   .	    0.0	...
1214045	   .	   .	    0.0	...
1214046	   .	   .	    0.0	...
1214047	   .	   .	    0.0	...
1214048	   .	   .	    0.0	...
1214049	   .	   .	    0.0	...
1214050	   .	   .	    0.0	...
1214051	   .	   .	    0.0	...
1214052	   .	   .	    0.0	...
1214053	   .	   .	    0.0	...
1214054	   .	   .	    0.0	...
1214055	   .	   .	    0.0	...
1214056	   .	   .	    0.0	...
1214057	   .	   .	    0.0	...
1214058	   .	   .	    0.0	...
1214059	   .	   .	    0.0	...
1214060	   .	   .	    0.0	...
1214061	   .	   .	    0.0	...
1214062	   .	   .	    0.0	...
1214063	   .	   .	    0.0	...
1214064	   .	   .	    0.0	...
1214065	   .	   .	    0.0	...
1214066	   .	   .	    0.0	...
1214067	   .	   .	    0.0	...
1214068	   .	   .	    0.0	...
1214069	   .	   .	    0.0	...
1214070	   .	   .	    0.0	...
1214071	   .	   .	    0.0	...
1214072	   .	   .	    0.0	...
1214073	   .	   .	    0.0	...
1214074	   .	   .	    0.0	...
1214075	   .	   .	    0.0	...
1214076	   .	   .	    0.0	...
1214077	   .	   .	    0.0	...
1214078	   .	   .	    0.0	...
1214079	   .	   .	    0.0	...
1214080	   .	   .	    0.0	...
1214081	   .	   .	    0.0	...
1214082	   .	   .	    0.0	...
1214083	   .	   .	    0.0	...
1214084	   .	   .	    0.0	...
1214085	   .	   .	    0.0	...
1214086	   .	   .	    0.0	...
1214087	   .	   .	    0.0	...
1214088	   .	   .	    0.0	...
1214089	   .	   .	    0.0	...
1214090	   .	   .	    0.0	...
1214091	   .	   .	    0.0	...
1214092	   .	   .	    0.0	...
1214093	   .	   .	    0.0	...
1214094	   .	   .	    0.0	...
1214095	   .	   .	    0.0	...
1214096	   .	   .	    0.0	...
1214097	   .	   .	    0.0	...
1214098	   .	   .	    0.0	...
1214099	   .	   .	    0.0	...
1214100	   .	   .	    0.0	...
1214101	   .	   .	    0.0	...
1214102	   .	   .	    0.0	...
1214103	   .	   .	    0.0	...
1214104	   .	   .	    0.0	...
1214105	   .	   .	    0.0	...
1214106	   .	   .	    0.0	...
1214107	   .	   .	    0.0	...
1214108	   .	   .	    0.0	...
1214109	   .	   .	    0.0	...
1214110	   .	   .	    0.0	...
1214111	   .	   .	    0.0	...
1214112	   .	   .	    0.0	...
1214113	   .	   .	    0.0	...
1214114	   .	   .	    0.0	...
1214115	   .	   .	    0.0	...
1214116	   .	   .	    0.0	...
1214117	   .	   .	    0.0	...
1214118	   .	   .	    0.0	...
1214119	   .	   .	    0.0	...
1214120	   .	   .	    0.0	...
1214121	   .	   .	    0.0	...
